Profit,Genre,Budget,externalContributor,enabled,Worldwide Gross,artist,id,match,likedCount,thumbnailUrl,playcount,points,external,Film,likeCount,name,visible,department,displayName,Rotten Tomatoes,followingCount,followerCount,Story,level
10,Engineering,11,false,true,10,ben.smith,5079,11,10,https://brewspace.jiveland.com/api/core/v3/people/5079/avatar,11,6247,false,ben.smith,1,ben.smith,true,Engineering,Ben Smith,1,136,95,Engineering,Level 4
38,Professional Services,59,false,true,38,todd.runstein,3588,59,38,https://brewspace.jiveland.com/api/core/v3/people/3588/avatar,59,11219,false,todd.runstein,21,todd.runstein,true,Professional Services,Todd Runstein,21,56,60,Professional Services,Level 4
22,Finance,50,false,true,22,meagan.free,5866,50,22,https://brewspace.jiveland.com/api/core/v3/people/5866/avatar,50,2660,false,meagan.free,28,meagan.free,true,Finance,Meagan Free,28,33,24,Finance,Level 3
69,Engineering,104,false,true,69,heath.borders,5327,104,69,https://brewspace.jiveland.com/api/core/v3/people/5327/avatar,104,5862,false,heath.borders,35,heath.borders,true,Engineering,Heath Borders,35,40,44,Engineering,Level 4
1,Professional Services,1,false,false,1,cory.gagliardi,2796,1,1,https://brewspace.jiveland.com/api/core/v3/people/avatar/deactivated,1,2764,false,cory.gagliardi,0,cory.gagliardi,true,Professional Services,Cory Gagliardi,0,70,80,Professional Services,Level 3
1,Inside Sales - US,1,false,true,1,josh.gilman,5629,1,1,https://brewspace.jiveland.com/api/core/v3/people/5629/avatar,1,1862,false,josh.gilman,0,josh.gilman,true,Inside Sales - US,Josh Gilman,0,99,45,Inside Sales - US,Level 2
68,Support,122,false,true,68,philip.palmer,4662,122,68,https://brewspace.jiveland.com/api/core/v3/people/4662/avatar,122,7987,false,philip.palmer,54,philip.palmer,true,Support,Philip Palmer,54,68,54,Support,Level 4
44,Finance,68,false,true,44,juliana.tipton,5427,68,44,https://brewspace.jiveland.com/api/core/v3/people/5427/avatar,68,13136,false,juliana.tipton,24,juliana.tipton,true,Finance,Juliana Tipton,24,73,58,Finance,Level 5
89,Support,190,false,true,89,seth.purkerson,5710,190,89,https://brewspace.jiveland.com/api/core/v3/people/5710/avatar,190,5236,false,seth.purkerson,101,seth.purkerson,true,Support,Seth Purkerson,101,89,55,Support,Level 4
12,Enterprise Solutions,17,false,true,12,gil.grycman,5225,17,12,https://brewspace.jiveland.com/api/core/v3/people/5225/avatar,17,1659,false,gil.grycman,5,gil.grycman,true,Enterprise Solutions,Gil Grycman,5,12,16,Enterprise Solutions,Level 2
34,Marketing,81,false,true,34,robert.pollie,4177,81,34,https://brewspace.jiveland.com/api/core/v3/people/4177/avatar,81,9913,false,robert.pollie,47,robert.pollie,true,Marketing,Robert Pollie,47,22,40,Marketing,Level 4
26,HR,46,false,true,26,vicki.ryan,3249,46,26,https://brewspace.jiveland.com/api/core/v3/people/3249/avatar,46,7037,false,vicki.ryan,20,vicki.ryan,true,HR,Vicki Ryan,20,146,332,HR,Level 4
30,Support,30,false,true,30,binta.toure,5279,30,30,https://brewspace.jiveland.com/api/core/v3/people/5279/avatar,30,3401,false,binta.toure,0,binta.toure,true,Support,Binta Toure,0,20,34,Support,Level 3
7,Engineering,7,false,true,7,mark.cyster,5077,7,7,https://brewspace.jiveland.com/api/core/v3/people/5077/avatar,7,6489,false,mark.cyster,0,mark.cyster,true,Engineering,Mark Cyster,0,64,57,Engineering,Level 4
1,Hosting,19,false,true,1,adrian.oneil,3788,19,1,https://brewspace.jiveland.com/api/core/v3/people/3788/avatar,19,5128,false,adrian.oneil,18,adrian.oneil,true,Hosting,Adrian ONeil,18,84,59,Hosting,Level 4
113,Engineering,270,false,true,113,edward.schaefer,4712,270,113,https://brewspace.jiveland.com/api/core/v3/people/4712/avatar,270,12151,false,edward.schaefer,157,edward.schaefer,true,Engineering,Edward Schaefer,157,97,59,Engineering,Level 5
133,Engineering,416,false,true,133,leona.campbell,2946,416,133,https://brewspace.jiveland.com/api/core/v3/people/2946/avatar,416,12697,false,leona.campbell,283,leona.campbell,true,Engineering,Leona Campbell,283,177,127,Engineering,Level 5
24,Sales Management,39,false,true,24,roxanne.deflavis,5864,39,24,https://brewspace.jiveland.com/api/core/v3/people/5864/avatar,39,4004,false,roxanne.deflavis,15,roxanne.deflavis,true,Sales Management,Roxanne De Flavis,15,57,36,Sales Management,Level 3
27,Inside Sales,47,false,true,27,carol.wright,5360,47,27,https://brewspace.jiveland.com/api/core/v3/people/5360/avatar,47,6159,false,carol.wright,20,carol.wright,true,Inside Sales,Carol Wright,20,85,74,Inside Sales,Level 4
14,Sales Engineers,56,false,true,14,mark.salandra,5662,56,14,https://brewspace.jiveland.com/api/core/v3/people/5662/avatar,56,4515,false,mark.salandra,42,mark.salandra,true,Sales Engineers,Mark Salandra,42,99,55,Sales Engineers,Level 3
4,Solution Enablement,10,false,true,4,heather.burks,4660,10,4,https://brewspace.jiveland.com/api/core/v3/people/4660/avatar,10,2937,false,heather.burks,6,heather.burks,true,Solution Enablement,Heather Burks,6,19,26,Solution Enablement,Level 3
332,Professional Services,546,false,true,332,tracy.thomas,3384,546,332,https://brewspace.jiveland.com/api/core/v3/people/3384/avatar,546,35519,false,tracy.thomas,214,tracy.thomas,true,Professional Services,Tracy Thomas,214,107,144,Professional Services,Level 6
12,Engineering Quality Assurance,16,false,true,12,lan.luu,3334,16,12,https://brewspace.jiveland.com/api/core/v3/people/3334/avatar,16,4229,false,lan.luu,4,lan.luu,true,Engineering Quality Assurance,Lan Luu,4,53,42,Engineering Quality Assurance,Level 3
7,Engineering,22,false,true,7,federico.naso,2794,22,7,https://brewspace.jiveland.com/api/core/v3/people/2794/avatar,22,2577,false,federico.naso,15,federico.naso,true,Engineering,Federico Naso,15,27,36,Engineering,Level 3
32,Professional Services,40,false,true,32,kelly.feller,6352,40,32,https://brewspace.jiveland.com/api/core/v3/people/6352/avatar,40,1540,false,kelly.feller,8,kelly.feller,true,Professional Services,Kelly Feller,8,81,40,Professional Services,Level 2
15,Education,18,false,true,15,james.ungerer,3434,18,15,https://brewspace.jiveland.com/api/core/v3/people/3434/avatar,18,6644,false,james.ungerer,3,james.ungerer,true,Education,James Ungerer,3,86,62,Education,Level 4
31,Engineering,50,false,true,31,aurelien.mercier,4377,50,31,https://brewspace.jiveland.com/api/core/v3/people/4377/avatar,50,3488,false,aurelien.mercier,19,aurelien.mercier,true,Engineering,Aurelien Mercier,19,99,64,Engineering,Level 3
47,Support,100,false,true,47,ludovic.montiel,6093,100,47,https://brewspace.jiveland.com/api/core/v3/people/6093/avatar,100,2240,false,ludovic.montiel,53,ludovic.montiel,true,Support,Ludovic Montiel,53,32,23,Support,Level 3
17,Engineering,32,false,true,17,steinn.steinsen,5727,32,17,https://brewspace.jiveland.com/api/core/v3/people/5727/avatar,32,2231,false,steinn.steinsen,15,steinn.steinsen,true,Engineering,Steinn Steinsen,15,30,23,Engineering,Level 3
3,Inside Sales - US,7,false,true,3,nick.niemeyer,5560,7,3,https://brewspace.jiveland.com/api/core/v3/people/5560/avatar,7,1319,false,nick.niemeyer,4,nick.niemeyer,true,Inside Sales - US,Nick Niemeyer,4,75,43,Inside Sales - US,Level 2
38,Alliances,83,false,true,38,gilbert.rice,2844,83,38,https://brewspace.jiveland.com/api/core/v3/people/2844/avatar,83,12503,false,gilbert.rice,45,gilbert.rice,true,Alliances,Gilbert Rice,45,124,118,Alliances,Level 5
12,Engineering,39,false,true,12,mitul.limbachiya,3080,39,12,https://brewspace.jiveland.com/api/core/v3/people/3080/avatar,39,4206,false,mitul.limbachiya,27,mitul.limbachiya,true,Engineering,Mitul Limbachiya,27,90,79,Engineering,Level 3
5,Inside Sales,13,false,true,5,safiah.norzan,6250,13,5,https://brewspace.jiveland.com/api/core/v3/people/6250/avatar,13,195,false,safiah.norzan,8,safiah.norzan,true,Inside Sales,Safiah Norzan,8,12,7,Inside Sales,Level 1
23,Professional Services,56,false,true,23,Kavan.Puranik,3584,56,23,https://brewspace.jiveland.com/api/core/v3/people/3584/avatar,56,11881,false,Kavan.Puranik,33,Kavan.Puranik,true,Professional Services,Kavan Puranik,33,92,73,Professional Services,Level 4
9,Engineering,15,false,true,9,john.hungerford,5323,15,9,https://brewspace.jiveland.com/api/core/v3/people/5323/avatar,15,2670,false,john.hungerford,6,john.hungerford,true,Engineering,John Hungerford,6,39,38,Engineering,Level 3
38,Finance,116,false,true,38,tom.cutsforth,4710,116,38,https://brewspace.jiveland.com/api/core/v3/people/4710/avatar,116,7518,false,tom.cutsforth,78,tom.cutsforth,true,Finance,Tom Cutsforth,78,87,51,Finance,Level 4
16,Marketing,24,false,true,16,katya.lohmann,5579,24,16,https://brewspace.jiveland.com/api/core/v3/people/5579/avatar,24,7014,false,katya.lohmann,8,katya.lohmann,true,Marketing,Katya Lohmann,8,37,37,Marketing,Level 4
28,Engineering,30,false,true,28,ryan.rutan,4427,30,28,https://brewspace.jiveland.com/api/core/v3/people/4427/avatar,30,17281,false,ryan.rutan,2,ryan.rutan,true,Engineering,Ryan Rutan,2,108,168,Engineering,Level 5
1,Marketing,1,false,false,1,maureen.todaro,3684,1,1,https://brewspace.jiveland.com/api/core/v3/people/avatar/deactivated,1,1224,false,maureen.todaro,0,maureen.todaro,true,Marketing,Maureen Todaro,0,6,25,Marketing,Level 2
20,HR,132,false,false,20,Susy.Dunn,3634,132,20,https://brewspace.jiveland.com/api/core/v3/people/avatar/deactivated,132,11470,false,Susy.Dunn,112,Susy.Dunn,true,HR,Susy Dunn,112,115,140,HR,Level 4
166,Product Marketing,273,false,true,166,jim.krill,5962,273,166,https://brewspace.jiveland.com/api/core/v3/people/5962/avatar,273,13023,false,jim.krill,107,jim.krill,true,Product Marketing,Jim Krill,107,79,50,Product Marketing,Level 5
225,Engineering,310,false,true,225,chris.bowling,3145,310,225,https://brewspace.jiveland.com/api/core/v3/people/3145/avatar,310,11423,false,chris.bowling,85,chris.bowling,true,Engineering,Chris Bowling,85,75,85,Engineering,Level 4
13,Professional Services,20,false,true,13,miriam.smith,5927,20,13,https://brewspace.jiveland.com/api/core/v3/people/5927/avatar,20,2844,false,miriam.smith,7,miriam.smith,true,Professional Services,Miriam Smith,7,41,18,Professional Services,Level 3
30,Hosting,80,false,true,30,mustafa.kapasi,4729,80,30,https://brewspace.jiveland.com/api/core/v3/people/4729/avatar,80,4901,false,mustafa.kapasi,50,mustafa.kapasi,true,Hosting,Mustafa Kapasi,50,84,57,Hosting,Level 3
31,Engineering,92,false,true,31,long.tonthat,2590,92,31,https://brewspace.jiveland.com/api/core/v3/people/2590/avatar,92,11731,false,long.tonthat,61,long.tonthat,true,Engineering,Long Tonthat,61,91,86,Engineering,Level 4
1,Hosting,6,false,true,1,paul.koznek,6315,6,1,https://brewspace.jiveland.com/api/core/v3/people/6315/avatar,6,1615,false,paul.koznek,5,paul.koznek,true,Hosting,Paul Koznek,5,8,7,Hosting,Level 2
19,Enterprise Solutions,46,false,true,19,dov.amir,4677,46,19,https://brewspace.jiveland.com/api/core/v3/people/4677/avatar,46,4737,false,dov.amir,27,dov.amir,true,Enterprise Solutions,Dov Amir,27,26,27,Enterprise Solutions,Level 3
28,Engineering,54,false,true,28,tally.helfgott,5477,54,28,https://brewspace.jiveland.com/api/core/v3/people/5477/avatar,54,4721,false,tally.helfgott,26,tally.helfgott,true,Engineering,Tally Helfgott,26,11,18,Engineering,Level 3
69,Professional Services,197,false,true,69,javier.ferretty,3482,197,69,https://brewspace.jiveland.com/api/core/v3/people/3482/avatar,197,12968,false,javier.ferretty,128,javier.ferretty,true,Professional Services,Javier Ferretty,128,129,106,Professional Services,Level 5
41,HR,100,false,true,41,kyle.gagliardi,5760,100,41,https://brewspace.jiveland.com/api/core/v3/people/5760/avatar,100,3525,false,kyle.gagliardi,59,kyle.gagliardi,true,HR,Kyle Gagliardi,59,56,35,HR,Level 3
1,Engineering,1,false,false,1,gigi.jackson,2907,1,1,https://brewspace.jiveland.com/api/core/v3/people/avatar/deactivated,1,4727,false,gigi.jackson,0,gigi.jackson,true,Engineering,Gigi Jackson,0,197,161,Engineering,Level 3
1,Inside Sales,1,false,false,1,richard.crowell,5577,1,1,https://brewspace.jiveland.com/api/core/v3/people/avatar/deactivated,1,1466,false,richard.crowell,0,richard.crowell,true,Inside Sales,Richard Crowell,0,26,27,Inside Sales,Level 2
88,Facilities,156,false,true,88,sarah.marx,5321,156,88,https://brewspace.jiveland.com/api/core/v3/people/5321/avatar,156,8626,false,sarah.marx,68,sarah.marx,true,Facilities,Sarah Marx,68,288,161,Facilities,Level 4
6,Inside Sales - US,21,false,true,6,greg.bennette,5073,21,6,https://brewspace.jiveland.com/api/core/v3/people/5073/avatar,21,4928,false,greg.bennette,15,greg.bennette,true,Inside Sales - US,Greg Bennette,15,71,55,Inside Sales - US,Level 3
15,Marketing,60,false,true,15,ty.hyland,5860,60,15,https://brewspace.jiveland.com/api/core/v3/people/5860/avatar,60,2957,false,ty.hyland,45,ty.hyland,true,Marketing,Ty Hyland,45,80,42,Marketing,Level 3
93,Engineering,167,false,true,93,mikhail.khodorovskiy,2942,167,93,https://brewspace.jiveland.com/api/core/v3/people/2942/avatar,167,18751,false,mikhail.khodorovskiy,74,mikhail.khodorovskiy,true,Engineering,Mikhail Khodorovskiy,74,106,91,Engineering,Level 5
6,Engineering,6,false,true,6,leandro.ferrara,5421,6,6,https://brewspace.jiveland.com/api/core/v3/people/5421/avatar,6,2166,false,leandro.ferrara,0,leandro.ferrara,true,Engineering,Leandro Ferrara,0,9,9,Engineering,Level 3
43,Finance,44,false,true,43,alix.maylie,6313,44,43,https://brewspace.jiveland.com/api/core/v3/people/6313/avatar,44,1113,false,alix.maylie,1,alix.maylie,true,Finance,Alix Maylie,1,17,12,Finance,Level 2
90,IT,122,false,true,90,mike.westlund,3345,122,90,https://brewspace.jiveland.com/api/core/v3/people/3345/avatar,122,17279,false,mike.westlund,32,mike.westlund,true,IT,Mike Westlund,32,287,178,IT,Level 5
58,Sales Engineers - US,126,false,true,58,jessie.decarlos,3682,126,58,https://brewspace.jiveland.com/api/core/v3/people/3682/avatar,126,13761,false,jessie.decarlos,68,jessie.decarlos,true,Sales Engineers - US,Jessie DeCarlos,68,151,102,Sales Engineers - US,Level 5
13,Field Sales,33,false,true,13,chris.dee,4525,33,13,https://brewspace.jiveland.com/api/core/v3/people/4525/avatar,33,6186,false,chris.dee,20,chris.dee,true,Field Sales,Chris Dee,20,58,60,Field Sales,Level 4
36,Sales Management,128,false,true,36,jin.prowse,5677,128,36,https://brewspace.jiveland.com/api/core/v3/people/5677/avatar,128,6345,false,jin.prowse,92,jin.prowse,true,Sales Management,Jin Prowse,92,29,39,Sales Management,Level 4
140,Engineering,154,false,true,140,craig.mcclanahan,2890,154,140,https://brewspace.jiveland.com/api/core/v3/people/2890/avatar,154,17217,false,craig.mcclanahan,14,craig.mcclanahan,true,Engineering,Craig McClanahan,14,181,170,Engineering,Level 5
328,Product Management,701,false,false,328,chris.clark,4136,701,328,https://brewspace.jiveland.com/api/core/v3/people/avatar/deactivated,701,15426,false,chris.clark,373,chris.clark,true,Product Management,Chris Clark,373,77,120,Product Management,Level 5
151,Product Management,498,false,true,151,jason.zeiber,2603,498,151,https://brewspace.jiveland.com/api/core/v3/people/2603/avatar,498,28386,false,jason.zeiber,347,jason.zeiber,true,Product Management,Jason Zeiber,347,309,240,Product Management,Level 6
6,Engineering,15,false,true,6,issam.qadan,6413,15,6,https://brewspace.jiveland.com/api/core/v3/people/6413/avatar,15,1564,false,issam.qadan,9,issam.qadan,true,Engineering,Issam Qadan,9,9,8,Engineering,Level 2
159,Professional Services,255,false,true,159,amber.orenstein,3445,255,159,https://brewspace.jiveland.com/api/core/v3/people/3445/avatar,255,17994,false,amber.orenstein,96,amber.orenstein,true,Professional Services,Amber Orenstein,96,177,143,Professional Services,Level 5
9,Engineering,10,false,true,9,ilan.twig,5723,10,9,https://brewspace.jiveland.com/api/core/v3/people/5723/avatar,10,11772,false,ilan.twig,1,ilan.twig,true,Engineering,Ilan Twig,1,25,36,Engineering,Level 4
2,Sales,3,false,true,2,bill.davis,2840,3,2,https://brewspace.jiveland.com/api/core/v3/people/2840/avatar,3,1515,false,bill.davis,1,bill.davis,true,Sales,Bill Davis,1,43,36,Sales,Level 2
2,Marketing,2,false,false,2,david.greenberg,2118,2,2,https://brewspace.jiveland.com/api/core/v3/people/avatar/deactivated,2,4227,false,david.greenberg,0,david.greenberg,true,Marketing,David Greenberg,0,99,129,Marketing,Level 3
86,Infrastructure Engineering,89,false,true,86,david.cook,5071,89,86,https://brewspace.jiveland.com/api/core/v3/people/5071/avatar,89,14462,false,david.cook,3,david.cook,true,Infrastructure Engineering,David Cook,3,29,84,Infrastructure Engineering,Level 5
53,Support,67,false,true,53,freya.haworth,5575,67,53,https://brewspace.jiveland.com/api/core/v3/people/5575/avatar,67,6370,false,freya.haworth,14,freya.haworth,true,Support,Freya Haworth,14,69,62,Support,Level 4
5,Engineering,6,false,true,5,wyeth.shamp,5923,6,5,https://brewspace.jiveland.com/api/core/v3/people/5923/avatar,6,699,false,wyeth.shamp,1,wyeth.shamp,true,Engineering,Wyeth Shamp,1,14,14,Engineering,Level 2
31,Hosting,64,false,true,31,sam.reddy,4523,64,31,https://brewspace.jiveland.com/api/core/v3/people/4523/avatar,64,6011,false,sam.reddy,33,sam.reddy,true,Hosting,Sam Reddy,33,78,61,Hosting,Level 4
240,Support,553,false,true,240,nick.church,5171,553,240,https://brewspace.jiveland.com/api/core/v3/people/5171/avatar,553,27202,false,nick.church,313,nick.church,true,Support,Nick Church,313,103,89,Support,Level 6
0,Engineering,30,false,true,0,dan.attali,5338,30,0,https://brewspace.jiveland.com/api/core/v3/people/5338/avatar,30,2605,false,dan.attali,30,dan.attali,true,Engineering,Dan Attali,30,22,22,Engineering,Level 3
1,Product Management,1,false,false,1,erskine,2016,1,1,https://brewspace.jiveland.com/api/core/v3/people/avatar/deactivated,1,7459,false,erskine,0,erskine,true,Product Management,Erskine Williams,0,64,124,Product Management,Level 4
22,Professional Services,59,false,true,22,troy.gardella,4673,59,22,https://brewspace.jiveland.com/api/core/v3/people/4673/avatar,59,7220,false,troy.gardella,37,troy.gardella,true,Professional Services,Troy Gardella,37,104,64,Professional Services,Level 4
111,Sales,133,false,true,111,ted.sfikas,4623,133,111,https://brewspace.jiveland.com/api/core/v3/people/4623/avatar,133,9119,false,ted.sfikas,22,ted.sfikas,true,Sales,Ted Sfikas,22,56,55,Sales,Level 4
23,Hosting,92,false,true,23,christina.guida,5675,92,23,https://brewspace.jiveland.com/api/core/v3/people/5675/avatar,92,6155,false,christina.guida,69,christina.guida,true,Hosting,Christina Guida,69,79,62,Hosting,Level 4
22,Finance,78,false,true,22,mona.copenhaver,5473,78,22,https://brewspace.jiveland.com/api/core/v3/people/5473/avatar,78,4566,false,mona.copenhaver,56,mona.copenhaver,true,Finance,Mona Copenhaver,56,71,49,Finance,Level 3
7,Inside Sales,23,false,true,7,alex.ligl,6411,23,7,https://brewspace.jiveland.com/api/core/v3/people/6411/avatar,23,312,false,alex.ligl,16,alex.ligl,true,Inside Sales,Alex Ligl,16,60,16,Inside Sales,Level 1
42,Finance,74,false,true,42,elaine.lau,5721,74,42,https://brewspace.jiveland.com/api/core/v3/people/5721/avatar,74,7663,false,elaine.lau,32,elaine.lau,true,Finance,Elaine Lau,32,40,39,Finance,Level 4
2,Sales Engineers - US,2,false,false,2,joshua.plosky,3543,2,2,https://brewspace.jiveland.com/api/core/v3/people/avatar/deactivated,2,1625,false,joshua.plosky,0,joshua.plosky,true,Sales Engineers - US,Joshua Plosky,0,93,54,Sales Engineers - US,Level 2
10,Engineering,14,false,true,10,brian.ledbetter,2903,14,10,https://brewspace.jiveland.com/api/core/v3/people/2903/avatar,14,2857,false,brian.ledbetter,4,brian.ledbetter,true,Engineering,Brian Ledbetter,4,69,58,Engineering,Level 3
5,Engineering,23,false,true,5,linh.tran,5236,23,5,https://brewspace.jiveland.com/api/core/v3/people/5236/avatar,23,2356,false,linh.tran,18,linh.tran,true,Engineering,Linh Tran,18,27,28,Engineering,Level 3
86,Engineering,114,false,true,86,benjamin,2166,114,86,https://brewspace.jiveland.com/api/core/v3/people/2166/avatar,114,11492,false,benjamin,28,benjamin,true,Engineering,Benjamin Sherman,28,68,87,Engineering,Level 4
67,Marketing,84,false,true,67,greg.allen,4188,84,67,https://brewspace.jiveland.com/api/core/v3/people/4188/avatar,84,13275,false,greg.allen,17,greg.allen,true,Marketing,Greg Allen,17,69,58,Marketing,Level 5
3,Marketing,3,false,true,3,douglas.markowitz,4571,3,3,https://brewspace.jiveland.com/api/core/v3/people/4571/avatar,3,4535,false,douglas.markowitz,0,douglas.markowitz,true,Marketing,Douglas Markowitz,0,51,46,Marketing,Level 3
86,Support,281,false,true,86,ben.dukleth,4738,281,86,https://brewspace.jiveland.com/api/core/v3/people/4738/avatar,281,13625,false,ben.dukleth,195,ben.dukleth,true,Support,Ben Dukleth,195,72,59,Support,Level 5
38,Engineering,44,false,true,38,charles.capps,4723,44,38,https://brewspace.jiveland.com/api/core/v3/people/4723/avatar,44,3879,false,charles.capps,6,charles.capps,true,Engineering,Charles Capps,6,40,43,Engineering,Level 3
60,HR,176,false,true,60,amy.dobler,4773,176,60,https://brewspace.jiveland.com/api/core/v3/people/4773/avatar,176,10750,false,amy.dobler,116,amy.dobler,true,HR,Amy Dobler,116,121,97,HR,Level 4
64,Sales Engineers,141,false,true,64,bruce.mckay,3845,141,64,https://brewspace.jiveland.com/api/core/v3/people/3845/avatar,141,14365,false,bruce.mckay,77,bruce.mckay,true,Sales Engineers,Bruce McKay,77,124,104,Sales Engineers,Level 5
0,Marketing,2,false,true,0,ellen.westcott,5875,2,0,https://brewspace.jiveland.com/api/core/v3/people/5875/avatar,2,898,false,ellen.westcott,2,ellen.westcott,true,Marketing,Ellen Westcott,2,7,7,Marketing,Level 2
39,Engineering,64,false,true,39,jerome.miglino,5336,64,39,https://brewspace.jiveland.com/api/core/v3/people/5336/avatar,64,1797,false,jerome.miglino,25,jerome.miglino,true,Engineering,Jerome Miglino,25,53,31,Engineering,Level 2
5,Alliances,25,false,true,5,andrew.bartlam,4288,25,5,https://brewspace.jiveland.com/api/core/v3/people/4288/avatar,25,4075,false,andrew.bartlam,20,andrew.bartlam,true,Alliances,Andrew Bartlam,20,21,67,Alliances,Level 3
4,HR,4,false,true,4,sue.mclaughlin,4671,4,4,https://brewspace.jiveland.com/api/core/v3/people/4671/avatar,4,409,false,sue.mclaughlin,0,sue.mclaughlin,true,HR,Sue McLaughlin,0,25,22,HR,Level 1
2,Engineering,6,false,true,2,johann.steinbrecher,5638,6,2,https://brewspace.jiveland.com/api/core/v3/people/5638/avatar,6,2170,false,johann.steinbrecher,4,johann.steinbrecher,true,Engineering,Johann Steinbrecher,4,11,12,Engineering,Level 3
129,Professional Services,289,false,true,129,heather.pamplin,5471,289,129,https://brewspace.jiveland.com/api/core/v3/people/5471/avatar,289,10781,false,heather.pamplin,160,heather.pamplin,true,Professional Services,Heather Pamplin,160,113,81,Professional Services,Level 4
36,Professional Services,155,false,true,36,nils.drews,4334,155,36,https://brewspace.jiveland.com/api/core/v3/people/4334/avatar,155,9495,false,nils.drews,119,nils.drews,true,Professional Services,Nils Drews,119,90,72,Professional Services,Level 4
38,Inside Sales - US,67,false,true,38,james.ellis,5673,67,38,https://brewspace.jiveland.com/api/core/v3/people/5673/avatar,67,4905,false,james.ellis,29,james.ellis,true,Inside Sales - US,James Ellis,29,34,35,Inside Sales - US,Level 3
15,Engineering,51,false,true,15,ghislain.seguin,3945,51,15,https://brewspace.jiveland.com/api/core/v3/people/3945/avatar,51,5366,false,ghislain.seguin,36,ghislain.seguin,true,Engineering,Ghislain Seguin,36,65,76,Engineering,Level 4
39,Inside Sales,140,false,true,39,cyrille.harnist,5188,140,39,https://brewspace.jiveland.com/api/core/v3/people/5188/avatar,140,9440,false,cyrille.harnist,101,cyrille.harnist,true,Inside Sales,Cyrille Harnist,101,90,69,Inside Sales,Level 4
32,Engineering,39,false,true,32,uttam.phalnikar,3158,39,32,https://brewspace.jiveland.com/api/core/v3/people/3158/avatar,39,10224,false,uttam.phalnikar,7,uttam.phalnikar,true,Engineering,Uttam Phalnikar,7,87,70,Engineering,Level 4
80,Engineering,80,false,true,80,org.chart,5571,80,80,https://brewspace.jiveland.com/api/core/v3/people/5571/avatar,80,5264,false,org.chart,0,org.chart,true,Engineering,Org Chart,0,1,83,Engineering,Level 4
85,Engineering,195,false,true,85,jay.balcher,4388,195,85,https://brewspace.jiveland.com/api/core/v3/people/4388/avatar,195,7670,false,jay.balcher,110,jay.balcher,true,Engineering,Jay Balcher,110,84,63,Engineering,Level 4
38,Engineering,85,false,true,38,todd.west,2668,85,38,https://brewspace.jiveland.com/api/core/v3/people/2668/avatar,85,9591,false,todd.west,47,todd.west,true,Engineering,Todd West,47,73,94,Engineering,Level 4
8,Sales,10,false,true,8,david.baldry,5738,10,8,https://brewspace.jiveland.com/api/core/v3/people/5738/avatar,10,4086,false,david.baldry,2,david.baldry,true,Sales,David Baldry,2,26,26,Sales,Level 3
12,Engineering,15,false,true,12,amir.leshem,4434,15,12,https://brewspace.jiveland.com/api/core/v3/people/4434/avatar,15,6023,false,amir.leshem,3,amir.leshem,true,Engineering,Amir Leshem,3,19,33,Engineering,Level 4
174,Engineering,263,false,true,174,victor.bronstein,4232,263,174,https://brewspace.jiveland.com/api/core/v3/people/4232/avatar,263,15506,false,victor.bronstein,89,victor.bronstein,true,Engineering,Victor Bronstein,89,47,89,Engineering,Level 5
147,Professional Services,269,false,true,147,elizabeth.heinlein,3541,269,147,https://brewspace.jiveland.com/api/core/v3/people/3541/avatar,269,17786,false,elizabeth.heinlein,122,elizabeth.heinlein,true,Professional Services,Elizabeth Heinlein,122,92,123,Professional Services,Level 5
83,Engineering,132,false,true,83,chris.cowell-shah,3208,132,83,https://brewspace.jiveland.com/api/core/v3/people/3208/avatar,132,11634,false,chris.cowell-shah,49,chris.cowell-shah,true,Engineering,Chris Cowell-Shah,49,90,93,Engineering,Level 4
4,Engineering,13,false,true,4,ismael.henchi,5334,13,4,https://brewspace.jiveland.com/api/core/v3/people/5334/avatar,13,670,false,ismael.henchi,9,ismael.henchi,true,Engineering,Ismael Henchi,9,38,27,Engineering,Level 2
21,Engineering,26,false,true,21,sundar.vedula,4488,26,21,https://brewspace.jiveland.com/api/core/v3/people/4488/avatar,26,5142,false,sundar.vedula,5,sundar.vedula,true,Engineering,Sundar Vedula,5,49,48,Engineering,Level 4
2,Field Sales,7,false,true,2,d.petropoulos,4736,7,2,https://brewspace.jiveland.com/api/core/v3/people/4736/avatar,7,4352,false,d.petropoulos,5,d.petropoulos,true,Field Sales,Dimitrios Petropoulos,5,123,72,Field Sales,Level 3
1,Sales Engineers - US,1,false,false,1,jorge,2012,1,1,https://brewspace.jiveland.com/api/core/v3/people/avatar/deactivated,1,3208,false,jorge,0,jorge,true,Sales Engineers - US,Jorge Dorantes,0,64,69,Sales Engineers - US,Level 3
10,Engineering,10,false,true,10,gadi.michaeli,5434,10,10,https://brewspace.jiveland.com/api/core/v3/people/5434/avatar,10,3360,false,gadi.michaeli,0,gadi.michaeli,true,Engineering,Gadi Michaeli,0,58,32,Engineering,Level 3
1,Education,4,false,true,1,jeremy.martin,4049,4,1,https://brewspace.jiveland.com/api/core/v3/people/4049/avatar,4,3769,false,jeremy.martin,3,jeremy.martin,true,Education,Jez Martin,3,90,74,Education,Level 3
18,Sales,73,false,true,18,beju.ekperigin,5671,73,18,https://brewspace.jiveland.com/api/core/v3/people/5671/avatar,73,4089,false,beju.ekperigin,55,beju.ekperigin,true,Sales,Beju Ekperigin,55,66,37,Sales,Level 3
